1001
Focus;5;5;3;
Structure;4;2;3;
Coherence;4;3;2;
Readability;5;4;5;
Information Content;4;5;4;
Spelling;5;3;4;
Length;5;2;3;
Overall Quality;4;;4;
1048
Grammaticality;5;4;5;
Non-Redundancy;2;5;5;Sentences 1 and 3 are highly redundant what roughly makes about the half of the summary
Referential Clarity;5;5;5;
Focus;4;5;3;
Structure;3;4;4;
Coherence;4;4;4;
Readability;5;4;5;
Information Content;3;5;4;Due to the redundancy
Spelling;5;4;5;
Length;4;5;5;Only about 500 characters
Overall Quality;3;5;3;
1048
Grammaticality;4;2;4;
Non-Redundancy;2;4;4;
Referential Clarity;4;4;4;
Focus;3;2;4;
Structure;3;2;4;
Coherence;3;2;4;
Readability;4;2;4;
Information Content;2;5;4;
Spelling;4;2;4;
Length;1;5;4;
Overall Quality;2;5;4;
1048
Grammaticality;5;4;4;
Non-Redundancy;2;5;5;First and third sentence share the same meaning
Referential Clarity;5;5;5;
Focus;5;4;4;
Structure;4;4;4;
Coherence;5;4;3;
Readability;4;4;5;
Information Content;4;3;4;
Spelling;5;4;4;
Length;3;4;5;Very short, maybe some more sentences
Overall Quality;4;5;4;
1049
Grammaticality;5;2;5;
Non-Redundancy;3;3;4;
Referential Clarity;3;3;5;
Focus;2;5;4;
Structure;2;3;4;
Coherence;1;3;4;
Readability;3;3;3;
Information Content;3;3;5;
Spelling;5;2;5;
Length;1;4;5;
Overall Quality;2;4;5;
1049
"Grammaticality";5;1;5;"Z. 7 Prädikat fehlt"
"Non-Redundancy";5;1;5;
"Referential Clarity";4;1;5;"Problem: Z.4, “this [social] development”?"
"Focus";1;5;5;"Das Thema wird nicht klar: Schulsystem? Waldorf-Schulen? ADHS???"
"Structure";4;1;5;"ist aber auch nicht so schwierig bei nur drei Sätzen"
"Coherence";2;1;5;"Problem: Satz mit ADHS am Ende passt nicht rein; großer logischer Sprung"
"Readability";3;1;5;"Der Sprung am Ende stört"
"Information Content";3;1;5;
"Spelling";4;1;5;"Z.4 Anfang: ein Anführungszeichen zu viel"
"Length";2;1;2;
"Overall Quality";1;5;5;"ohne klarem Thema bringt die Summary nichts"
1049
Grammaticality;5;3;4;
Non-Redundancy;5;5;4;
Referential Clarity;5;3;5;
Focus;2;5;3;
Structure;4;2;3;
Coherence;4;3;2;
Readability;2;4;5;
Information Content;2;5;4;
Spelling;5;3;4;
Length;3;2;3;
Overall Quality;2;;4;
1049
Grammaticality;4;2;4; 
Non-Redundancy;4;3;3;
Referential Clarity;3;4;4;contextless quote
Focus;3;4;4;random bit about AHDH
Structure;3;3;2;
Coherence;3;4;3; 
Readability;2;4;4;sentences to long
Information Content;2;4;3;
Spelling;4;2;4;
Length;2;4;4;
Overall Quality;2;3;3;
1050
Grammaticality;5;1;5;
Non-Redundancy;4;2;5;
Referential Clarity;5;2;5;
Focus;5;2;4;
Structure;1;1;1;
Coherence;3;4;3;
Readability;4;3;4;
Information Content;4;5;4;
Spelling;5;1;4;
Length;1;1;5;608
Overall Quality;4;;4;
1050
"Grammaticality";5;2;5;
"Non-Redundancy";5;3;5;
"Referential Clarity";4;5;5;"Z,4: Welche “parents”?"
"Focus";2;5;5;"Der erste Satz passt nicht direkt zum Thema"
"Structure";3;5;5;"Der erste Satz passt nicht als Einleitung"
"Coherence";3;5;5;"Z.5 passt nicht richtig in den Kontext, davon sind auch die benachbarten Sätze betroffen"
"Readability";3;5;5;
"Information Content";4;5;5;"Nur Z.4 bringt keinen Mehrwert"
"Spelling";5;1;5;
"Length";3;2;2;
"Overall Quality";2;5;5;"Eigentlich passt nur Z.6 richtig gut und die anderen Sätze haben alle ein Problem, sei es sie passen nicht in den Kontext, ihnen fehlt der Bezug zum Thema oder sie vermitteln keine Informationen"
1050
Grammaticality;5;2;5;
Non-Redundancy;3;3;3;
Referential Clarity;5;2;5;
Focus;3;4;3;
Structure;5;3;4;
Coherence;4;3;4;
Readability;5;3;5;
Information Content;4;5;3;
Spelling;5;2;5;
Length;4;2;5;
Overall Quality;4;5;3;
1050
Grammaticality;4;3;4;;
Non-Redundancy;4;3;4;;
Referential Clarity;3;3;3;unresolved reference to earlier mentioned problems;
Focus;4;4;4;;
Structure;3;3;3;;
Coherence;4;3;3;;
Readability;5;3;4;;
Information Content;4;4;5;;
Spelling;5;1;5;;
Length;2;3;4;Substantially to long;
Overall Quality;4;4;3;;
